id	layer	check	verdict	subject	evidence	autofix	action
C3-3827b6	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-op-drainage-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-op-drainage-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-op-drainage-intro.md)	-	-
C3-48f032	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-wunddrainage-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-wunddrainage-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-wunddrainage-intro.md)	-	-
C3-453a55	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-fl-ssigkeit-gesamt-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro.md)	-	-
C3-6f1e22	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-gallenfl-ssigkeit-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-gallenfluessigkeit-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-gallenfluessigkeit-intro.md)	-	-
C3-4ea7a1	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-magensonde-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-magensonde-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-magensonde-intro.md)	-	-
C3-7fab2f	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-pankreasdrainage-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-pankreasdrainage-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-pankreasdrainage-intro.md)	-	-
C3-1dde8e	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-stuhlgang-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-stuhlgang-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-stuhlgang-intro.md)	-	-
C3-17bc6c	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-urin-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-urin-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-urin-intro.md)	-	-
C3-83965b	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-blutverlust-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro.md)	-	-
C3-a3eec4	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-enterale-fl-ssigkeit-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-enterale-fluessigkeit-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-enterale-fluessigkeit-intro.md)	-	-
C3-9bf67d	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-fl-ssigkeit-gesamt-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-fluessigkeit-gesamt-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-fluessigkeit-gesamt-intro.md)	-	-
C3-030da8	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-oraler-fl-ssigkeit-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-orale-fluessigkeit-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-orale-fluessigkeit-intro.md)	-	-
C3-5315b4	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-tagesbilanz-fl-ssigkeit-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-tagesbilanz-fluessigkeit-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-tagesbilanz-fluessigkeit-intro.md)	-	-
C3-9b933a	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-muttermilch-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-muttermilch-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-muttermilch-intro.md)	-	-
C3-6577ea	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-abgepumpte-muttermilch-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-abgepumpte-muttermilch-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-abgepumpte-muttermilch-intro.md)	-	-
C3-b96caa	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-spendermilch-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-spendermilch-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-spendermilch-intro.md)	-	-
C3-730d20	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-untersuchungen	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-bac6d1	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-untersuchungen-untersuchung-observation	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-b55c9d	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-untersuchungen-untersuchung-observation-untersuchung-pupillenbefund-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-21a764	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-untersuchungen-untersuchung-observation-untersuchung-pupillenform-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-4d35e4	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-untersuchungen-untersuchung-observation-untersuchung-pupillengr-e-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-7f015c	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-untersuchungen-untersuchung-observation-untersuchung-pupillensymmetrie-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-105212	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-untersuchungen-untersuchung-observation-untersuchung-direkte-pupillenlichtreaktion-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-eaf7f6	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-untersuchungen-untersuchung-observation-untersuchung-indirekte-pupillenlichtreaktion-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-b2ddf5	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-scores	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-72725a	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-scores-score-observation	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-44c2b3	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-scores-score-observation-intensive-care-delirium-screening-checklist-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-80cf67	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-scores-score-observation-confusion-assessment-method-for-the-icu-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-f0d12b	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-scores-score-observation-faces-pain-scale-revised-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-ee1c63	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-scores-score-observation-numerische-ratingskala-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-b03b08	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-scores-score-observation-rass-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-4dcee2	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-scores-score-observation-sofa-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-5d131b	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-scores-score-observation-visuelle-analogskala-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-bb39f9	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-scores-score-observation-wong-baker-faces-schmerzskala-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-7f1827	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-scores-score-observation-zuerich-observation-pain-assessment-observation.page.md	retired: page carried ONLY the generated profile rendering (0 chars prose); artifact page is regenerated by the IG Publisher - nothing to migrate	-	-
C3-f815a1	conservation	C3	IDENTISCH	technischeimplementierung-terminologien.page.md	migrated -> input/pagecontent/value-sets.md (input/pagecontent/value-sets.md)	-	-
C3-5fa605	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-s-uglingsnahrung-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-saeuglingsnahrung-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-bilanz-einfuhr-saeuglingsnahrung-intro.md)	-	-
C3-1f50ad	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergewicht-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro.md)	-	-
C3-8337db	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergewicht-percentil-altersabh-ngig-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-c2ba26	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergr-sse-percentil-altersabh-ngig-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-7e93d6	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergr-e-observation.page.md	migrated -> input/intro-notes/StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro.md (input/intro-notes/StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro.md)	-	-
C3-e90e57	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-achsel-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-230036	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-atemwege-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-6d802f	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-blut-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-4e8f62	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-brust-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-382339	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-brustwirbelsaeule-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-7a8814	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-gelenk-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-31c199	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-halswirbelsaeule-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-2781c1	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-harnblase-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-6b726d	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-kern-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-1de209	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-leiste-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-52b610	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-lendenwirbelsaeule-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-40c437	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-myokard-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-cd4f20	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-nasen-rachen-raum-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-b1f03f	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-speiseroehre-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-31afd1	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-stirn-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
C3-fab748	conservation	C3	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-trommelfell-observation.page.md	migrated -> input/pagecontent/profiles.md (input/pagecontent/profiles.md)	-	-
